lon,lat,x_utm_km,y_utm_km,n_events,n_online,proportion,hlogit
-52.875,-31.124999999999996,321.2200805138899,6555.032359003625,18032,15051.0,0.8346827861579414,1.619051124421445
-52.225,-27.824999999999996,379.3556646199517,6921.580971025645,6183,5547.0,0.8971373119844736,2.165118236809288
-52.675000000000004,-29.874999999999996,338.2363546408227,6693.887526347445,132,93.0,0.7045454545454546,0.8616607643875652
-55.625,-29.874999999999996,53.12535951364757,6686.069166912392,1996,1888.0,0.9458917835671342,2.856787969171997
-53.225,-27.574999999999996,280.3483169082238,6947.9006844420755,5718,2507.0,0.43844001399090593,-0.24745187686175663
-52.625,-27.674999999999997,339.7368022869851,6937.742961412739,4716,2915.0,0.618108566581849,0.4814216804740627
-51.625,-30.074999999999996,439.764976295126,6672.739350539316,8782,7816.0,0.8900022773855614,2.0903108643689934
-55.675000000000004,-28.324999999999996,41.44709111708356,6857.905896257121,145,0.0,0.0,-5.673323267171493
-53.425000000000004,-27.824999999999996,261.1432746799851,6919.822713819965,61099,35549.0,0.5818262164683546,0.3302692055228739
-53.725,-28.624999999999996,233.57817694995995,6830.523344701582,166,126.0,0.7590361445783133,1.1389403340550814
-53.675000000000004,-27.674999999999997,236.14748908447183,6935.936616004456,4343,3748.0,0.8629979276997467,1.8397096501477619
-51.175000000000004,-29.824999999999996,483.0921065249396,6700.592965405377,106721,100313.0,0.9399555851238276,2.7506750479342568
-51.175000000000004,-29.025,482.9591006886333,6789.231966273313,3049,2661.0,0.8727451623483109,1.9243519828051099
-53.775000000000006,-27.525,225.90613330116332,6952.34497860201,4776,3262.0,0.682998324958124,0.7674084211636568
-54.125,-28.574999999999996,194.30572644672432,6835.109284781983,2728,1464.0,0.5366568914956011,0.1468371001577684
-51.425000000000004,-29.074999999999996,458.6347440781333,6783.630426017004,75,0.0,0.0,-5.017279836814924
-52.325,-27.525,369.149140622664,6954.714707535969,2945,1097.0,0.3724957555178268,-0.5213396334273602
-50.625,-29.775,536.2493244267807,6706.087135120083,1617,1401.0,0.8664192949907236,1.8677078231622983
-55.475,-28.275,60.88102718045883,6864.199943325928,376,0.0,0.0,-6.6240652277998935
-52.925000000000004,-28.374999999999996,311.3688157626255,6859.749526093265,901,640.0,0.7103218645948945,0.8958148378318114
-53.675000000000004,-28.775,238.8416813059138,6814.006028792053,97,64.0,0.6597938144329897,0.6551197849707061
-52.875,-29.275,317.8435189793143,6760.088300005296,88,22.0,0.25,-1.083686638451434
-54.725,-29.724999999999998,139.61601435911055,6705.872351430205,1022,834.0,0.8160469667318982,1.4877347362138245
-51.925000000000004,-27.874999999999996,408.94469044411284,6916.300724089493,184,0.0,0.0,-5.910796644040527
-51.925000000000004,-27.724999999999998,408.8195619022203,6932.917742453598,432,1.0,0.0023148148148148147,-5.661802402415319
-55.125,-30.775,105.117289946014,6588.052175671898,40,39.0,0.975,3.270835563798912
-53.425000000000004,-28.824999999999996,263.3703530707115,6808.987371265838,2764,1682.0,0.6085383502170767,0.44100760164223796
-51.925000000000004,-28.924999999999997,409.83800327217955,6799.971663914059,3969,1988.0,0.5008818342151675,0.003526452017255569
-52.725,-27.974999999999998,330.3400653151397,6904.36873595429,4007,638.0,0.15922136261542302,-1.6633979689136777
-51.525000000000006,-28.124999999999996,448.43996019408775,6888.839256801605,831,512.0,0.6161251504211793,0.47254343719497377
-53.725,-27.224999999999998,230.1192074410687,6985.7060418175915,1731,1195.0,0.6903523974581167,0.8012532248276262
-56.175000000000004,-29.974999999999998,0.4158296910459758,6672.693254596172,301,273.0,0.9069767441860465,2.261397534587431
-55.325,-29.424999999999997,80.27244560183603,6737.134358247079,92,0.0,0.0,-5.220355825078324
-54.575,-30.025,155.1734885106088,6673.05705218735,1465,572.0,0.39044368600682594,-0.4451335991710881
-50.525000000000006,-30.174999999999997,545.7323178124497,6661.727685300136,545,505.0,0.926605504587156,2.5242460643480324
-56.025000000000006,-29.724999999999998,13.7007680058197,6701.0953351762555,72,66.0,0.9166666666666666,2.325399770760217
-50.775000000000006,-29.424999999999997,521.8247672009841,6744.905478968781,48,21.0,0.4375,-0.24613306953890846
-52.775000000000006,-31.224999999999998,330.93430996400815,6544.10412655735,24578,22321.0,0.9081699080478477,2.2912923332470743
-55.675000000000004,-30.775,52.41353738300752,6585.9771225154545,386,36.0,0.09326424870466321,-2.262048445886199
-52.175000000000004,-29.424999999999997,386.0222050010165,6744.3523140694315,58,0.0,0.0,-4.762173934797756
-53.925000000000004,-28.374999999999996,213.33961458505848,6857.776477707829,236241,222319.0,0.9410686544672602,2.7706092999395975
-53.625,-29.074999999999996,244.462445097418,6780.859072473753,17376,14965.0,0.8612453959484346,1.825498591512645
-54.225,-28.374999999999996,183.92220226040737,6857.025435847708,25660,15752.0,0.6138737334372564,0.463606108208943
-52.925000000000004,-29.374999999999996,313.16750258582914,6748.9265279642195,38,25.0,0.6578947368421053,0.6359887667199967
-52.525000000000006,-27.775,349.7377542997122,6926.789615739512,201,122.0,0.6069651741293532,0.4323540083244955
-52.275000000000006,-30.424999999999997,377.5516030783141,6633.429664352688,302,6.0,0.019867549668874173,-3.8202450415361886
-56.025000000000006,-30.174999999999997,15.893961069666023,6651.135228460397,59,50.0,0.847457627118644,1.670681537674819
-52.325,-30.824999999999996,373.27165714683656,6589.041251634941,129,23.0,0.17829457364341086,-1.5111445639993666
-52.525000000000006,-28.374999999999996,350.57068805243694,6860.3106027273925,2469,1987.0,0.8047792628594572,1.4156519257494464
-55.575,-28.525,52.11280463412934,6836.087537420295,6435,3883.0,0.6034188034188034,0.41966353782088134
-53.425000000000004,-28.424999999999997,262.47083854580404,6853.3231101094525,113,97.0,0.8584070796460177,1.7764919970972666
-51.925000000000004,-28.174999999999997,409.19681737188847,6883.065629505033,263,2.0,0.0076045627376425855,-4.650143551630823
-51.625,-27.324999999999996,438.16905371659914,6977.412377422283,81,81.0,1.0,5.093750200806762
-54.725,-27.275,131.1749441762183,6977.6060850940385,34,0.0,0.0,-4.23410650459726
-51.525000000000006,-29.025,448.8769630609733,6789.130949683114,865,577.0,0.6670520231213873,0.6940133564477944
-51.175000000000004,-29.874999999999996,483.1005290857213,6695.0526733454935,247009,235840.0,0.9547830241003364,3.049968879758294
-55.075,-30.624999999999996,109.3022761762744,6604.871138496415,851,781.0,0.917743830787309,2.4056024400433085
-53.625,-28.674999999999997,243.48075592192114,6825.199822384063,61561,53899.0,0.8755380841766703,1.9507829001717474
-56.575,-29.174999999999997,-42.53954851412063,6759.732598188164,76,73.0,0.9605263157894737,3.044522437723423
-51.225,-29.324999999999996,478.1538898595751,6755.985287680136,191,131.0,0.6858638743455497,0.7763634865810235
-53.725,-28.525,233.32581095686794,6841.608636527676,244,178.0,0.7295081967213115,0.9873866535578852
-52.325,-27.324999999999996,368.91310001780823,6976.8713265594915,67,36.0,0.5373134328358209,0.14732471475685852
-53.475,-28.275,257.23042295910193,6869.8490214767935,149882,135903.0,0.9067332968601967,2.274353104269561
-51.825,-29.924999999999997,420.36950289445525,6689.23919621319,76,54.0,0.7105263157894737,0.8846853924588238
-54.925000000000004,-28.025,114.00343612957211,6893.809888663892,32475,28456.0,0.8762432640492687,1.9572190886926943
-51.025000000000006,-31.174999999999997,497.617718037054,6551.003138539454,68,63.0,0.9264705882352942,2.4462918136602205
-54.675000000000004,-29.074999999999996,142.18357165573047,6778.12360881421,1207,1093.0,0.9055509527754764,2.2565640171225283
-53.625,-27.824999999999996,241.43621666999528,6919.417063952034,932,260.0,0.27896995708154504,-0.9483992502825725
-55.225,-30.775,95.53615449470293,6587.694312182354,2566,2408.0,0.9384255650818394,2.72100483275294
-51.025000000000006,-28.424999999999997,497.5516483736671,6855.716487291731,2872,1999.0,0.6960306406685237,0.8281442987127619
-53.275000000000006,-27.324999999999996,274.90349202275263,6975.51510501133,1545,190.0,0.12297734627831715,-1.9622734743719648
-51.975,-29.424999999999997,405.42375672110506,6744.53117151242,58653,55050.0,0.9385709170886399,2.7263453503972177
-53.925000000000004,-30.324999999999996,218.7539788827253,6641.574468705041,5606,5241.0,0.9348911880128434,2.6630967167027944
-49.675000000000004,-27.775,630.5535689786046,6927.018084890465,228,202.0,0.8859649122807017,2.0335951535544172
-52.475,-27.525,354.33404358898383,6954.547380062836,1401,620.0,0.44254104211277656,-0.23068954521686932
-54.875,-28.324999999999996,119.98908117951778,6860.691723596166,767,306.0,0.39895697522816165,-0.4092642985666407
-51.125,-30.025,487.94705744269993,6678.437860876257,180112,167115.0,0.9278393444079239,2.55392815885083
-53.325,-28.525,272.4834280539169,6842.433257112963,537,480.0,0.8938547486033519,2.1230422806070424
-52.375,-30.174999999999997,367.6113969108996,6661.024402056965,27248,25212.0,0.9252789195537288,2.516107255174
-52.175000000000004,-31.374999999999996,388.26512443354505,6528.2408867288,268,249.0,0.9291044776119403,2.5490444496218725
-51.375,-29.074999999999996,463.5012841794636,6783.646936511436,115,0.0,0.0,-5.442417710521793
-52.175000000000004,-27.724999999999998,384.1744367055533,6932.707599822772,852,425.0,0.4988262910798122,-0.004689340363386059
-51.625,-28.025,438.5619257673817,6899.8707966704715,272,6.0,0.022058823529411766,-3.713572066704308
-55.575,-28.724999999999998,52.96369369688217,6813.891995577959,337,111.0,0.3293768545994065,-0.7087203540229152
-54.225,-27.724999999999998,182.01263089726288,6929.093876178153,436439,265178.0,0.6075946466745639,0.43721155596306543
-53.775000000000006,-29.525,231.03780933340616,6730.63522651633,5013,4390.0,0.8757231198882904,1.951849629679959
-52.075,-28.074999999999996,394.37308188159034,6894.023069554527,800,633.0,0.79125,1.3302766484960726
-55.825,-28.924999999999997,29.40853884576424,6790.725478887375,4334,4.0,0.0009229349330872173,-6.869360890994825
-50.625,-29.674999999999997,536.2852838330534,6717.167604854021,2811,2495.0,0.887584489505514,2.064921147325433
-51.725,-29.874999999999996,429.9870131415447,6694.844878963727,2595,1234.0,0.47552986512524087,-0.09792100332858011
-50.825,-29.924999999999997,516.8910354847899,6689.512339316364,21897,19020.0,0.86861213864913,1.8885954832755878
-54.775000000000006,-29.124999999999996,132.61765490213944,6772.269288736183,437,301.0,0.6887871853546911,0.7924454015422258
-53.875,-31.275,226.2725292607876,6536.35337024267,97,90.0,0.9278350515463918,2.4904468301636156
-50.925000000000004,-28.224999999999998,507.35881667285895,6877.870540199117,447,0.0,0.0,-6.796823718274855
-55.725,-28.525,37.41004182553041,6835.516442987673,1017,27.0,0.02654867256637168,-3.58402386146608
-51.225,-30.074999999999996,478.31557918455474,6672.88265554764,42445,40048.0,0.9435269171869478,2.8156646918540034
-52.625,-29.574999999999996,342.5981042887091,6727.204712824635,732,486.0,0.6639344262295082,0.679874908143315
-52.475,-30.474999999999998,358.41438595909557,6627.654480263968,1761,1136.0,0.6450880181714934,0.597157313385632
-54.475,-28.574999999999996,160.04619085167388,6834.164420157561,1134,741.0,0.6534391534391535,0.6335940937205289
-52.125,-28.974999999999998,390.3949550977691,6794.262855416402,1019,364.0,0.3572129538763494,-0.5868717517550417
-54.475,-28.724999999999998,160.5305095395845,6817.52993575021,2517,60.0,0.023837902264600714,-3.704256486984526
-51.725,-28.025,428.731559102155,6899.8163793859385,162,23.0,0.1419753086419753,-1.781064180111307
-50.525000000000006,-29.174999999999997,546.1871053804188,6772.532300235308,502,408.0,0.8127490039840638,1.4638920798003605
-56.725,-29.874999999999996,-53.320409741228445,6681.266769468381,222,203.0,0.9144144144144144,2.3452515393129487
-53.575,-30.074999999999996,251.79227834843616,6670.107731906036,146,138.0,0.9452054794520548,2.7908041621311224
-53.225,-28.025,281.25197049904614,6898.031934972405,34,6.0,0.17647058823529413,-1.4781019103730135
-54.175000000000004,-28.724999999999998,189.8542479017011,6818.348726674991,2099,1436.0,0.6841353025250119,0.7724360246470822
-56.675000000000004,-29.924999999999997,-48.2047374700075,6675.953356536518,243,230.0,0.9465020576131687,2.8375611769923195
-53.775000000000006,-29.574999999999996,231.17032506587844,6725.091837305887,26973,24134.0,0.8947465984503021,2.1400143717611844
-54.775000000000006,-28.224999999999998,129.45709960335634,6872.09438196897,3782,2793.0,0.7384981491274458,1.037850803856583
-53.125,-30.874999999999996,296.8482736533503,6582.317279553882,31455,28010.0,0.890478461293912,2.0955104080651514
-53.425000000000004,-29.574999999999996,265.08798134276253,6725.852027774531,804,782.0,0.972636815920398,3.548978613203934
-51.425000000000004,-29.974999999999998,458.99927356455873,6683.908869123902,1073,833.0,0.7763280521901211,1.2429136126450329
-55.375,-28.174999999999997,70.30295641811536,6875.6559080640845,412,227.0,0.5509708737864077,0.20409535634351522
-54.325,-28.624999999999996,174.88385090103338,6829.037350435425,3412,30.0,0.008792497069167644,-4.708643676431577
-54.125,-27.324999999999996,190.7595135305699,6973.693515423475,5862,1955.0,0.33350392357557146,-0.6922518681000628
-56.075,-29.724999999999998,8.855529666015064,6700.883028776086,81,63.0,0.7777777777777778,1.2332691738143668
-54.075,-27.474999999999998,196.12125423364284,6957.187870409458,209988,174396.0,0.8305046002628722,1.5891965009603948
-51.525000000000006,-28.275,448.51191398132255,6872.222114732959,136,38.0,0.27941176470588236,-0.9393983068843046
-50.625,-30.775,535.8836753792076,6595.273198043965,228,193.0,0.8464912280701754,1.6957448159884665
-51.725,-30.574999999999996,430.4811515068802,6617.2734578487925,69,69.0,1.0,4.9344739331306915
-53.375,-28.374999999999996,267.2605880218639,6858.962555283066,9382,8702.0,0.9275207844809209,2.548537797594073
-50.975,-30.074999999999996,502.4093770232936,6672.903729077656,887,801.0,0.90304396843292,2.226340558111774
-54.425000000000004,-28.324999999999996,164.15038846205465,6862.028386160739,1329,145.0,0.109104589917231,-2.096899936987293
-53.075,-28.474999999999998,296.8579909512226,6848.423331907064,1400,649.0,0.4635714285714286,-0.145868373082375
-51.175000000000004,-30.025,483.1258739556459,6678.431545177759,165446,156107.0,0.9435525790892496,2.816292154874267
-56.875,-29.674999999999997,-68.97878528054896,6702.752240279835,613,469.0,0.765089722675367,1.1783887910958306
-51.925000000000004,-27.775,408.86120208129876,6927.378775386889,137,0.0,0.0,-5.616771097666572
-53.275000000000006,-28.324999999999996,276.9585102415011,6864.693152516851,105,98.0,0.9333333333333333,2.5751535276357784
-54.525000000000006,-27.724999999999998,152.41200314000417,6928.281740164741,98798,78562.0,0.7951780400412963,1.3564065817856217
-51.975,-27.674999999999997,403.8468061077101,6938.4186921094515,36,5.0,0.1388888888888889,-1.7452394535931621
-57.425000000000004,-30.174999999999997,-119.23200296218391,6644.325196547771,834,754.0,0.9040767386091128,2.2377980937833857
-53.275000000000006,-31.275,283.4140395974168,6537.687498524426,66,0.0,0.0,-4.890349128221754
-55.225,-30.174999999999997,93.04168935820256,6654.272396937848,421,348.0,0.8266033254156769,1.5563528239817876
-54.975,-29.074999999999996,112.95010817495809,6777.173793098501,6996,3406.0,0.4868496283590623,-0.052606097336649345
-54.725,-30.974999999999998,144.1774796179661,6567.21051868682,188,160.0,0.851063829787234,1.7283898552954657
-53.725,-28.074999999999996,232.20022249147715,6891.490890678238,4318,3509.0,0.8126447429365447,1.4668120830527864
-51.725,-29.974999999999998,430.0569662128133,6683.763746127965,4827,4554.0,0.9434431323803605,2.8125694123228286
-52.675000000000004,-27.374999999999996,334.3556475246277,6970.915423400989,2992,2324.0,0.7767379679144385,1.2462238445886415
-51.125,-28.124999999999996,487.72389073459004,6888.944300431963,54,38.0,0.7037037037037037,0.8472978603872037
-50.375,-27.624999999999996,561.663698176252,6944.1812192047255,42,38.0,0.9047619047619048,2.1465808445174646
-53.175000000000004,-27.324999999999996,284.8006770916793,6975.691622737086,603,444.0,0.736318407960199,1.02490613272906
-53.075,-27.924999999999997,295.81444658251235,6909.373702370478,49627,39113.0,0.7881395208253572,1.3137124190354312
-52.425000000000004,-27.624999999999996,359.40004715156124,6943.526346747581,6924,2968.0,0.42865395725014444,-0.287303021338518
-56.025000000000006,-29.124999999999996,10.8231926412615,6767.707602168228,597,356.0,0.5963149078726968,0.3894647667617233
-51.325,-27.474999999999998,467.89155126464885,6960.910342794942,266,18.0,0.06766917293233082,-2.597672113452404
-51.725,-30.025,430.09202265542393,6678.223117597116,1284,1192.0,0.9283489096573209,2.5565985782441167
-52.675000000000004,-28.374999999999996,335.87051396780646,6860.115462052398,12324,11500.0,0.9331385913664395,2.6353686496674054
-52.975,-28.025,305.83622289029285,6898.455497156868,240,178.0,0.7416666666666667,1.049422044477338
-55.125,-28.474999999999998,96.02033920364111,6843.236530383,12458,7429.0,0.5963236474554503,0.3901379861220092
-53.475,-27.724999999999998,255.99343082115823,6930.807360363788,1503,431.0,0.2867598137059215,-0.9104801402786894
-54.025000000000006,-27.424999999999997,200.930023431154,6962.852190229582,32354,26354.0,0.8145515237683131,1.4797962393057265
-52.725,-31.324999999999996,335.8707193740678,6533.094248829136,11064,9981.0,0.902114967462039,2.2205368376362946
-52.275000000000006,-31.275,378.6268199327123,6539.219352715252,61,21.0,0.3442622950819672,-0.6332490389788763
-53.875,-27.474999999999998,215.89565267430856,6957.662008842038,28422,17182.0,0.6045317007951587,0.4243680965516963
-54.575,-31.025,158.69336320262775,6562.134879026981,660,589.0,0.8924242424242425,2.109577270277464
-53.475,-28.775,258.37436509246464,6814.428885679877,56,24.0,0.42857142857142855,-0.2825669717850105
-53.675000000000004,-28.275,237.60506218387937,6869.43092540671,305,169.0,0.5540983606557377,0.21652831219549054
-54.375,-27.574999999999996,166.75778525482968,6945.3288269381055,134991,94078.0,0.6969205354431036,0.8326694582094954
-53.725,-27.174999999999997,229.9986386246031,6991.247832215599,5496,4800.0,0.8733624454148472,1.930407564917818
-50.575,-29.775,541.0826102835508,6706.070378377177,4566,3274.0,0.7170389837932545,0.9295868582755241
-50.925000000000004,-29.374999999999996,507.278473636472,6750.4640980227605,1066,952.0,0.8930581613508443,2.1185152840065617
-50.575,-29.474999999999998,541.2044972816697,6739.311392384615,187,154.0,0.8235294117647058,1.5286486575067795
-54.975,-28.974999999999998,112.57608569338248,6788.267188879486,2586,2267.0,0.8766434648105181,1.9596759081717021
-51.875,-29.474999999999998,415.16590219683934,6739.067836881137,8579,7234.0,0.8432218207250263,1.6820955580101757
-51.875,-27.724999999999998,413.7484593654876,6932.953764801909,657,0.0,0.0,-7.181591944611865
-53.975,-27.374999999999996,205.74336366585766,6968.5141885939065,16999,13646.0,0.8027531031237132,1.4034785019381735
-53.425000000000004,-28.124999999999996,261.8037935542902,6886.573509388977,10391,3216.0,0.30949860456163986,-0.8023786337599316
-54.775000000000006,-27.874999999999996,128.25263368592744,6910.91323695035,9876,3565.0,0.3609761036857027,-0.5710690697245581
-56.075,-28.974999999999998,5.230887525534548,6784.151490860054,293,124.0,0.4232081911262799,-0.3085472109157426
-51.825,-28.574999999999996,419.31704621252504,6838.821406824206,619,511.0,0.8255250403877221,1.550597412411167
-53.775000000000006,-29.624999999999996,231.30304549153044,6719.548416125413,36633,33565.0,0.9162503753446346,2.3923099109022856
-54.825,-29.374999999999996,128.65381176384497,6744.3804816536485,734,532.0,0.7247956403269755,0.9668430110369864
-55.675000000000004,-30.624999999999996,51.718396739473505,6602.626789916538,30,0.0,0.0,-4.110873864173311
-55.375,-28.724999999999998,72.52730478531157,6814.62787123622,285,182.0,0.6385964912280702,0.5671785603171224
-51.575,-29.324999999999996,444.1706358747228,6755.869090006824,1441,1371.0,0.9514226231783484,2.968047600559435
-56.025000000000006,-30.574999999999996,17.86853881633375,6606.725585612588,309,61.0,0.19741100323624594,-1.3964056707242112
-54.025000000000006,-27.674999999999997,201.6074259370584,6935.137969414996,166525,97389.0,0.5848311064404744,0.34263559067697896
-55.975,-28.824999999999996,14.292686566596036,6801.219419872942,1466,630.0,0.4297407912687585,-0.2827133650219045
-53.575,-28.275,247.41795613262508,6869.644042710595,100,59.0,0.59,0.3602828853149315
-52.625,-28.074999999999996,340.3246485808247,6893.423613097562,3769,671.0,0.1780313080392677,-1.52915938643887
-54.775000000000006,-28.124999999999996,129.11155424171056,6883.185597618837,21964,15984.0,0.7277362957566927,0.9831153261908475
-50.575,-29.824999999999996,541.0621862080479,6700.530063709152,1627,1515.0,0.931161647203442,2.600547474853383
-50.225,-29.775,574.9161638211208,6705.894425272868,28055,24674.0,0.8794867225093567,1.987450923656863
-55.875,-28.474999999999998,22.479660773721932,6840.476930804144,1938,31.0,0.015995872033023734,-4.103561217327025
-53.375,-28.074999999999996,266.60838996658305,6892.212078539045,7215,531.0,0.0735966735966736,-2.5318434946411745
-53.475,-30.724999999999998,263.0106877433927,6598.258120217189,476,331.0,0.6953781512605042,0.82345172301437
-51.675000000000004,-29.824999999999996,434.78312306878735,6700.414739515604,1821,1022.0,0.5612300933552993,0.24601935564294786
-54.475,-27.674999999999997,157.18930188213434,6933.96647366067,126198,114023.0,0.903524620041522,2.236978831614167
-52.475,-29.775,357.4118024319351,6705.234482328969,2525,2298.0,0.9100990099009901,2.3128617768552777
-55.125,-27.974999999999998,94.12836701156013,6898.70582361562,4145,3218.0,0.776357056694813,1.2441778970110804
-52.975,-30.525,310.5081438992047,6621.378846547382,297,11.0,0.037037037037037035,-3.2153915007855898
-51.475,-30.074999999999996,454.22157430299785,6672.8088967066205,21221,17351.0,0.8176334762735027,1.5002952603246025
-52.025000000000006,-28.424999999999997,399.6146355515133,6855.289291175939,925,468.0,0.505945945945946,0.023759216962900943
-51.225,-29.775,478.2504560879819,6706.124837349327,68,43.0,0.6323529411764706,0.5340824859302579
-50.725,-28.174999999999997,526.9949440770287,6883.381147137793,44,0.0,0.0,-4.48863636973214
-51.275000000000006,-28.824999999999996,473.1699724693308,6811.371588369733,2982,2340.0,0.7847082494969819,1.2927530439707504
-51.325,-30.124999999999996,468.69377645027686,6667.318940417732,20551,18226.0,0.8868668191328889,2.0589415093526244
-53.475,-27.874999999999996,256.328568748338,6914.18275195638,417,5.0,0.011990407673860911,-4.31748811353631
-52.425000000000004,-28.824999999999996,360.96423704427826,6810.568920717046,8744,7670.0,0.8771729185727356,1.965526365202263
-56.325,-29.174999999999997,-18.17257303877396,6760.865938480856,748,655.0,0.8756684491978609,1.9474368669091133
-50.975,-30.025,502.41058758801256,6678.444176557769,5904,5322.0,0.9014227642276422,2.2123692113277786
-50.475,-28.624999999999996,551.3188232721602,6833.447373376621,1040,949.0,0.9125,2.339596557970865
-52.375,-30.025,367.4112833539344,6677.648266895603,9373,8544.0,0.9115544649525232,2.3322199704564643
-53.875,-28.574999999999996,218.77296782807483,6835.722615806829,7628,5496.0,0.7205034084950184,0.9468165256530844
-54.675000000000004,-29.724999999999998,144.45680119401052,6706.027570774481,128,121.0,0.9453125,2.785011242238338
-52.075,-30.124999999999996,396.4458852508776,6666.875904659368,3848,3505.0,0.9108627858627859,2.3229013309846183
-52.275000000000006,-28.624999999999996,375.363916895522,6832.8955814612045,166,113.0,0.6807228915662651,0.7521211830194966
-54.475,-27.424999999999997,156.41069463593797,6961.687804961347,2812,347.0,0.12339971550497866,-1.959385240659334
-53.175000000000004,-27.775,285.6766415567998,6925.825364316973,996,259.0,0.2600401606425703,-1.0445093856080316
-55.275000000000006,-27.974999999999998,79.35422979505645,6898.196879170439,121,0.0,0.0,-5.493061443340548
-54.675000000000004,-29.574999999999996,143.9281382776065,6722.665485786328,8963,7135.0,0.7960504295436795,1.36158636695101
-53.775000000000006,-28.724999999999998,228.94547518461388,6819.325133863317,1609,243.0,0.15102548166563082,-1.724891062845478
-55.575,-30.824999999999996,62.22482697582012,6580.82429019144,577,374.0,0.6481802426343154,0.6099257980746244
-50.475,-30.474999999999998,550.3925012752193,6628.46180070237,347,173.0,0.49855907780979825,-0.005747142255567959
-51.575,-27.775,443.3470130790684,6927.589149755319,1390,1299.0,0.9345323741007194,2.653395881800069
-51.875,-27.924999999999997,413.9064075725171,6910.797834720254,1068,157.0,0.14700374531835206,-1.7556661358530299
-56.325,-29.124999999999996,-18.424664473499405,6766.418294142134,4174,3523.0,0.844034499281265,1.6879326962021772
-52.225,-28.974999999999998,380.6515232447438,6794.166045875416,45,10.0,0.2222222222222222,-1.2181574393178924
-52.975,-29.074999999999996,307.7539226842909,6782.094419566,77,2.0,0.025974025974025976,-3.407841924380824
-51.225,-29.624999999999996,478.21811801035597,6722.745362596933,159,54.0,0.33962264150943394,-0.6605102512469228
-55.425000000000004,-30.874999999999996,76.81218096089759,6575.854688239591,142,119.0,0.8380281690140845,1.626315950221452
-55.625,-28.124999999999996,45.50810673722735,6880.291331741954,39,0.0,0.0,-4.3694478524670215
-53.025000000000006,-27.574999999999996,300.09725334640746,6948.239901998569,156,19.0,0.12179487179487179,-1.953209451536925
-54.325,-28.775,175.3479181008704,6812.404189307264,1042,7.0,0.0067178502879078695,-4.927736660293374
-50.725,-28.624999999999996,526.8811396308546,6833.529108558381,437,48.0,0.10983981693363844,-2.0833000673673654
-51.075,-29.674999999999997,492.7429687808817,6717.224041291408,13477,12287.0,0.9117014172293537,2.3342090985285044
-53.275000000000006,-31.224999999999998,283.299790850257,6543.231001915721,37,14.0,0.3783783783783784,-0.48285177172358457
-56.525000000000006,-29.374999999999996,-36.614977493952956,6737.750147160338,71,37.0,0.5211267605633803,0.083381608939051
-52.175000000000004,-28.724999999999998,385.24912027918487,6821.915856652671,494,351.0,0.7105263157894737,0.8958746760510439
-51.675000000000004,-27.525,433.3426668155521,6955.232540968565,37,23.0,0.6216216216216216,0.4828517717235845
-53.075,-29.424999999999997,298.70448809990825,6743.135295757579,54,45.0,0.8333333333333334,1.5664205273504097
-53.375,-30.525,272.1202308388362,6620.638329252178,2657,2160.0,0.8129469326307867,1.4684993987733403
-51.775000000000006,-27.674999999999997,423.5713159637433,6938.558609210956,947,544.0,0.5744456177402323,0.29969145466301167
-54.625,-30.074999999999996,150.52347358238947,6667.3591084744685,1675,1244.0,0.7426865671641791,1.059221611284164
-54.825,-28.074999999999996,124.02042426288133,6888.577412129529,21646,10927.0,0.504804582832856,0.019218034991483616
-53.025000000000006,-31.224999999999998,307.1179058662787,6543.694550759831,43,42.0,0.9767441860465116,3.3440389678222067
-51.275000000000006,-29.574999999999996,473.36454808004885,6728.275024729677,3388,2834.0,0.8364817001180638,1.6315540269739368
-56.525000000000006,-29.574999999999996,-35.5576917719749,6715.536778406335,41,21.0,0.5121951219512195,0.047628048989254664
-52.675000000000004,-30.374999999999996,339.0496822748833,6638.470583031349,32,7.0,0.21875,-1.2237754316221157
-51.025000000000006,-29.874999999999996,497.58579173579966,6695.065266349305,2012,1935.0,0.9617296222664016,3.2178430336584016
-54.025000000000006,-29.224999999999998,205.93354144059018,6763.293534769737,45,3.0,0.06666666666666667,-2.496741107435003
-50.925000000000004,-27.324999999999996,507.419629037247,6977.564955930908,263,165.0,0.6273764258555133,0.5189146466390744
-54.575,-28.124999999999996,148.77593700343726,6883.780993413237,75644,63778.0,0.8431336259319973,1.6816968388136189
-55.475,-28.374999999999996,61.293098263875756,6853.103194679915,1153,39.0,0.033824804856895055,-3.3398604809188472
-53.675000000000004,-31.074999999999996,244.78473869467518,6559.009622643016,1033,832.0,0.8054211035818006,1.4186438404678612
-54.625,-28.924999999999997,146.54431669286586,6794.911100409173,95,45.0,0.47368421052631576,-0.10426101032440939
-53.125,-28.374999999999996,291.7660415894976,6859.42013109043,987,757.0,0.7669706180344478,1.189772674946821
-51.875,-30.874999999999996,416.3568836822183,6583.92330472736,417,383.0,0.9184652278177458,2.4083802967699968
-54.375,-31.074999999999996,177.96686357503623,6557.187004515313,42,38.0,0.9047619047619048,2.1465808445174646
-54.125,-31.275,202.4596213606468,6535.705477347931,2278,2071.0,0.9091308165057067,2.3008969218467037
-52.775000000000006,-31.324999999999996,331.11265433360853,6533.01867082606,17039,15419.0,0.9049239978871999,2.2528981985884724
-53.625,-30.974999999999998,249.29468943564484,6570.211672894297,1385,832.0,0.6007220216606498,0.4081714697059074
